smiles,group
c1ccc(-c2cc3ccccc3[nH]2)cc1,valid
c1ccc(Oc2ccccc2)cc1,test
c1ccc2occc2c1,training
CCC(C)c1cccc(C(C)CC)c1O,training
N#Cc1c[nH]cc1-c1cccc2c1OC(F)(F)O2,training
c1ccc2cc3c(ccc4ccccc43)cc2c1,training
CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1C(Br)C(Br)(Br)Br,test
Cn1cc(C(=O)Nc2cccc3c2C2CCC3C2=C(Cl)Cl)c(C(F)F)n1,training
C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,training
Cc1ccccc1OP(=O)(Oc1ccccc1C)Oc1ccccc1C,training
Oc1cc(Cl)c(Cl)cc1Cl,training
Cc1cc(C2CC2)nc(Nc2ccccc2)n1,test
CCCN(CCOc1c(Cl)cc(Cl)cc1Cl)C(=O)n1ccnc1,training
CCCOC/C(=N\c1ccc(Cl)cc1C(F)(F)F)n1ccnc1,valid
CCCOCC(=Nc1ccc(Cl)cc1C(F)(F)F)n1ccnc1,training
ClCCOC(c1ccccc1)c1ccccc1,training
O=[N+]([O-])c1c(Cl)cc(Cl)cc1Cl,test
COc1c(Br)cc(Br)cc1Br,training
CC(C)CCCCCCCOP(=O)(Oc1ccccc1)Oc1ccccc1,training
CC1C=CC2CC1C2(C)C,training
CCOP(=S)(OCC)Oc1cc(-c2ccccc2)on1,training
CCSC(=O)N(CC(C)C)CC(C)C,test
c1ccc2c(c1)Nc1ccccc1S2,training
CCCCC(CC)COP(=O)(Oc1ccccc1)Oc1ccccc1,training
CCOP(=S)(Oc1ccc([N+](=O)[O-])cc1)c1ccccc1,training
CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccccc21,valid
ClC(c1ccccc1)(c1ccccc1)c1ccccc1,test
Clc1cccc(-c2cccc(Cl)c2)c1,training
CON=C(C(=O)OC)c1ccccc1CON=C(C)c1cccc(C(F)(F)F)c1,training
CCC(C)(C)c1ccc(O)c(C(C)(C)CC)c1,training
Clc1cccc2ccccc12,training
CC(C)=CC1C(C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C,test
CC(c1ccccc1)(c1ccc(O)cc1)c1ccc(O)cc1,training
CC1(C)[C@@H](C=C(Cl)Cl)[C@H]1C(=O)OCc1cccc(Oc2ccccc2)c1,training
CC1(C)C(C=C(Br)Br)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,training
Cc1cc(-c2cc(C)c(O)c(C)c2C)c(C)c(C)c1O,training
CCc1ccc(CC)cc1,test
Clc1c(Cl)c(Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2c1Cl,training
C=Cc1ccccc1CC,valid
Cc1cc(C)cc(OP(=O)(Oc2cc(C)cc(C)c2)Oc2cc(C)cc(C)c2)c1,training
COC(C)(C)CCCC(C)CC=CC(C)=CC(=O)OC(C)C,training
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,test
Oc1c(Br)cc(Br)cc1Br,training
BrC1CC(Br)CC(Br)CC(Br)CC(Br)CC(Br)C1,training
Brc1cccc(Br)c1,training
c1ccc2c(c1)cc1ccc3cccc4ccc2c1c34,training
CC(C)(C)c1ccc(CSc2cnn(C(C)(C)C)c(=O)c2Cl)cc1,test
Cc1cc(Br)ccc1Br,training
Cc1cc(C)cc(OP(=O)(Oc2ccc(C)cc2C)Oc2cccc(C)c2C)c1,training
CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,training
CCCCCCCCCCCC,valid
COP(=S)(OC)Oc1c(Cl)cc(C)cc1Cl,test
C=Cc1ccc(CC)cc1,training
CCOc1ccc(Br)c(F)c1F,training
C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C,training
c1ccc(-c2ccccc2)cc1,training
CC(C)(OOC(C)(C)c1ccccc1)c1ccccc1,test
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1ccc(F)c(Oc2ccccc2)c1,training
Cc1cc(-n2nc3ccc(Cl)cc3n2)c(O)c(C(C)(C)C)c1,training
CN(C)c1ccc(Cc2ccc(N(C)C)cc2)cc1,training
NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,training
c1ccc2sc(SN(C3CCCCC3)C3CCCCC3)nc2c1,test
CC(C)c1cccc2ccccc12,training
CC(C)N1C(=O)N(c2ccccc2)CSC1=NC(C)(C)C,valid
Cc1cc2ccccc2cc1C,training
Nc1c(Cl)c(Cl)cc(Cl)c1Cl,training
Clc1cc2oc3c(Cl)c(Cl)ccc3c2cc1Cl,test
COC(=O)N(C(=O)N1COC2(C(=O)OC)Cc3cc(Cl)ccc3C2=N1)c1ccc(OC(F)(F)F)cc1,training
COc1c(O)c(Cl)c(Cl)c(Cl)c1Cl,training
COc1cc(C)c(C(=O)c2c(OC)ccc(Br)c2C)c(OC)c1OC,training
O=C(Cc1ccccc1)/N=C(/NOCC1CC1)c1c(C(F)(F)F)ccc(F)c1F,training
O=C(Cc1ccccc1)N=C(NOCC1CC1)c1c(C(F)(F)F)ccc(F)c1F,test
CC(C)CCCCCCCCCCO,training
CC1(C)C(C=CC(=O)OC(C(F)(F)F)C(F)(F)F)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,training
Cc1ccc(O)c(C(C)(C)C)c1,training
Cc1ccc2ccc3cccc4ccc1c2c34,valid
CCOP(=S)(OCC)Oc1ccc2c(C)c(Cl)c(=O)oc2c1,test
Cc1cc(C)c(C2=C(OC(=O)CC(C)(C)C)C3(CCCC3)OC2=O)c(C)c1,training
CCOCOC1CCCCCCCCCCC1,training
Cc1c(COC(=O)C2C(C=C(Cl)C(F)(F)F)C2(C)C)cccc1-c1ccccc1,training
CCCCCCCc1ccc(O)cc1,training
CC(C)(C)c1ccc(CCOc2ncnc3ccccc23)cc1,test
CCc1cccc(CC)c1,training
COc1ccc(C(c2ccc(OC)cc2)C(Cl)(Cl)Cl)cc1,training
COP(=O)(OC)Oc1ccccc1,training
O=C(Nc1ccc(F)cc1)c1cccc(Oc2cccc(C(F)(F)F)c2)n1,training
c1ccc2c(c1)Cc1ccccc1-2,test
CC(C)=NOCCOC(=O)C(C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,training
CC(C)CC(C)(C)C,valid
CC(=O)c1cc2c(cc1C)C(C)(C)C(C)CC2(C)C,training
Clc1ccc2c(oc3c(Cl)c(Cl)c(Cl)c(Cl)c32)c1Cl,training
Cc1c(Cl)cccc1Cl,test
Cc1cccc(C(C)C)c1,training
COc1cc(Cl)c(Cl)cc1Cl,training
O=C(NC(=O)c1ccccc1Cl)Nc1ccc(OC(F)(F)F)cc1,training
C=C(C)CC(C)(C)C,training
c1cc2c3c(cccc3c1)CC2,test
c1ccc2c(c1)ccc1cc3c(ccc4ccccc43)cc12,training
ClCCCCCCCCCl,training
CCCCCCCCCCCCc1ccccc1O,training
O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(F)c(Cl)c1F,valid
C#CCOc1cc(-n2nc(C(C)(C)C)oc2=O)c(Cl)cc1Cl,test
CC(C)(C)c1cccc(C(C)(C)C)c1O,training
Cc1ccc(C)c(C)c1C,training
Cc1ccc(OP(=O)(Oc2ccc(C)cc2)Oc2ccc(C)cc2)cc1,training
Clc1cc(Cl)c2c(c1Cl)Oc1ccccc1O2,training
Clc1ccc2c(c1)Oc1cc(Cl)ccc1O2,test
O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1-c1ccccc1,training
CCCC1CCC(c2ccc(I)cc2)CC1,training
c1cc2ccc3cccc4ccc(c1)c2c34,training
CCCCCCC(C)c1ccccc1OP(=O)(Oc1ccccc1)Oc1ccccc1,training
CCCCCCCCCc1ccccc1OP(=O)(Oc1ccccc1)Oc1ccccc1,test
CCCCCCCCCCCCc1cccc(O)c1,training
CCCN(CCC)C(=O)SCc1ccccc1,valid
CCOP(=S)(OCC)ON=C(C#N)c1ccccc1,training
CCCCCCC(C)(c1ccc(OC(F)(F)C(F)F)cc1)c1ccc(OC(F)(F)C(F)F)cc1,training
CCCCCCCCCCCCCCCC(=O)O,test
COC(=O)N(OC)c1ccccc1COc1ccn(-c2ccc(Cl)cc2)n1,training
CC(C)COc1ccc2ccccc2c1,training
C=COCC(CC)CCCC,training
CC1C=CCC(C)(C)C1,training
CCCCCCCCCCCCCCCC[N+](C)(C)C,test
COc1c(Cl)cc(Cl)cc1Cl,training
ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,training
CC1(C)C(C=C(Cl)C(F)(F)F)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,training
Cc1c2ccccc2cc2ccccc12,valid
CCCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCO,test
Clc1cc2c(cc1Cl)Oc1ccccc1O2,training
Nc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,training
O=C(OC1CCCCC1)c1ccccc1O,training
C=CC1CCC(C2CCC(CCC)CC2)CC1,training
CC(=O)C1=C(C)C2CC3(C1)C(C)CCC3C2(C)C,test
CC1C2CC(CC2C2CCCC(O)C2)C1(C)C,training
Clc1cccc(Cl)c1Cl,training
Cc1ccc(C)c(C(C)c2ccccc2)c1,training
C1CCC2CCCC2C1,training
Cc1c2ccccc2c(C)c2c1ccc1ccccc12,test
CCCOc1nc2ccc(I)cc2c(=O)n1CCC,training
Clc1c(Cl)c(Cl)c2c(c1Cl)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1O2,valid
CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,training
C=CCCCCCCC,training
COc1ccc(Cl)c(Cl)c1Cl,test
CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)c1ccccc1,training
Cc1ccc(Cl)cc1Cl,training
CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1,training
CCCCCCCCCCCCCCCCCCNC(=O)C(O)C(O)C(O)C(O)CO,training
Clc1c(Cl)c(Cl)c2c(oc3c(Cl)c(Cl)c(Cl)c(Cl)c32)c1Cl,test
Clc1ccc(C(c2ccccc2Cl)C(Cl)(Cl)Cl)cc1,training
OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,training
CCCCCc1ccc2c(c1)C(=O)c1ccccc1C2=O,training
CCCCCCCc1ccc(OC(F)(F)C(F)F)cc1,valid
CCCCOc1ccccc1OCCCC,test
Clc1cc(Cl)c2c(oc3c(Cl)cc(Cl)c(Cl)c32)c1Cl,training
O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,training
C=C(C)c1ccc(Cl)cc1,training
C=C1C2CCC(C2)C1(C)C,training
c1ccc(Cc2ccccc2)cc1,test
CCc1ccc(-c2ccccc2)cc1,training
C=C(C)C1CC2C=CC1C2,training
CCOP(=S)(OCC)SCSc1ccc(Cl)cc1,training
CCCCC(CC)CN1C(=O)C2C(C1=O)C1(C(C)C)C=CC2(C)CC1,training
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,test
Cc1ccc2cc(C)c(C)cc2c1,training
CCCCN(CCCC)SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2,valid
Clc1ccc2c(c1)oc1c(Cl)cccc12,training
O=[N+]([O-])c1cc(C(F)(F)F)c(Cl)c([N+](=O)[O-])c1Nc1ncc(C(F)(F)F)cc1Cl,training
CC1COCc2cc3c(cc21)C(C)(C)C(C)C3(C)C,test
CC(Cc1ccc(C(C)(C)C)cc1)CN1C[C@H](C)O[C@H](C)C1,training
CC(Cc1ccc(C(C)(C)C)cc1)CN1CC(C)OC(C)C1,training
CC1=C2C=CCC=C2NC(C)(C)C1,training
CC1=CC(C)(C)Nc2ccccc21,training
CC(C)c1ccc(-c2cc(Cl)cc(Cl)c2)cc1,test
CC(C)c1ccc(-c2ccc(Cl)cc2)cc1,training
CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,training
CC1C(c2ccc(Cl)cc2)SC(=O)N1C(=O)NC1CCCCC1,training
CCCCCCCCCCCCCCCCO,valid
CC(C)(C)c1ccccc1OP(=O)(Oc1ccccc1)Oc1ccccc1,test
C#CCC1=C(C)C(OC(=O)[C@H]2[C@H](C=C(C)C)C2(C)C)CC1=O,training
O=C1C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,training
c1ccc2c(c1)-c1cccc3cccc-2c13,training
COc1cc(Cl)cc(Cl)c1Cl,training
FC(F)(F)c1ccc(Cl)c(Cl)c1,test
O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,training
OCc1cc(Cl)cc(Cl)c1Cl,training
CC(=O)c1c(C)c([N+](=O)[O-])c(C(C)(C)C)c([N+](=O)[O-])c1C,training
COc1cc(Cl)c(Cl)c(Cl)c1,training
Brc1ccccc1Br,test
CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,training
c1ccc(C(c2ccccc2)(c2ccccc2)N2CCOCC2)cc1,valid
CCCSP(=S)(OCC)Oc1ccc(Cl)cc1Cl,training
Clc1cc2c(oc3c(Cl)cccc32)c(Cl)c1Cl,training
Clc1ccc2oc3cc(Cl)c(Cl)c(Cl)c3c2c1,test
O=C(Nc1ccc(F)cc1F)c1cccnc1Oc1cccc(C(F)(F)F)c1,training
Oc1c(C2CCCCC2)cccc1C1CCCCC1,training
Brc1cc(Br)c(Oc2cc(Br)cc(Br)c2Br)c(Br)c1,training
Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,training
CC1CCC(C)c2ccccc21,test
ClC1C2(Cl)C=CC1(Cl)C(Cl)(Cl)C2(Cl)Cl,training
Clc1ccc(Cl)c(Cl)c1,training
Brc1cc(Br)c(Br)c(Oc2ccc(Br)c(Br)c2Br)c1,training
c1ccc(Nc2ccc(Nc3ccccc3)cc2)cc1,valid
CC(OC(F)(F)C(F)C(F)(F)F)C(F)(F)C(F)C(F)(F)F,test
CN(C)c1ccc(C2(c3ccc(N(C)C)cc3)OC(=O)c3cc(N(C)C)ccc32)cc1,training
c1ccc(-c2ccc(Oc3ccc(-c4ccccc4)cc3)cc2)cc1,training
CC(COc1ccc(Oc2ccccc2)cc1)Oc1ccccn1,training
Cc1cc(C)c2ccccc2c1,training
O=P(OCC(CCl)(CBr)CBr)(OC(CCl)CCl)OC(CCl)CCl,test
CC(C)c1cccc(C(C)C)c1,training
CC(C)N(C(=O)SCC(Cl)=C(Cl)Cl)C(C)C,training
CCCCCCCCC,training
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)OC(F)(F)C(F)(F)C1(F)F,training
O=[N+]([O-])c1c(Cl)c(Cl)cc(Cl)c1Cl,test
c1ccc2c(c1)sc1ccccc12,training
Cc1cc(Br)c(C)cc1Br,valid
Clc1cc(Cl)cc(Cl)c1,training
c1ccc2c(c1)oc1ccccc12,training
Cc1ccc2cc3c(ccc4ccccc43)c3c2c1CC3,test
CCC(C)(C)c1cc(-n2nc3ccccc3n2)c(O)c(C(C)(C)CC)c1,training
Brc1ccc(Br)c(Br)c1Br,training
CC(CC(C)(C)C)CC(C)(C)C,training
Cc1cccc2c1ccc1ccccc12,training
CCCCC(C)CCCC(C)C,test
Clc1ccc2c(c1)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1O2,training
COC(=O)c1cc(Oc2ccc(Cl)cc2Cl)ccc1[N+](=O)[O-],training
CCCCC(CC)C(c1ccc(OC(F)(F)C(F)F)cc1)c1ccc(OC(F)(F)C(F)F)cc1,training
CCCCSP(=O)(SCCCC)SCCCC,valid
c1ccc2cc3ccccc3cc2c1,test
Cc1nn(C)c(Oc2ccccc2)c1C=NOCc1ccc(C(=O)OC(C)(C)C)cc1,training
CCCCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],training
Clc1cc2oc3c(Cl)c(Cl)cc(Cl)c3c2c(Cl)c1Cl,training
CC(C)(C)c1ccc(OP(=O)(Oc2ccccc2)Oc2ccccc2)cc1,training
CCC(C)(C)c1ccccc1,test
CCOc1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],training
COP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl,training
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,training
C=CCCCCCCCC,training
c1ccc(-c2ccccc2-c2ccccc2)cc1,test
c1ccc2cc(Nc3ccc(Nc4ccc5ccccc5c4)cc3)ccc2c1,training
Clc1ccc(-c2ccc(Cl)cc2)cc1,valid
COP(=S)(OC)Oc1cc(Cl)c(Br)cc1Cl,training
Cc1ccc(C)c(Cc2ccccc2)c1,training
Cc1cccc(Oc2ccccc2)c1,test
CCCCCCCCCCCCc1ccc(O)cc1,training
OCCOCCOCCO,training
CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC,training
CC(C)c1ccc(C(C)C)cc1,training
Brc1c(Br)c(Br)c(Br)c(Br)c1Br,test
c1ccc2c(c1)ccc1ccccc12,training
Clc1cc(Cl)c(-c2c(Cl)cc(Cl)cc2Cl)c(Cl)c1,training
Clc1cc(Cl)c(Cl)c(Cl)c1,training
Cc1ccc(N=CN(C)C=Nc2ccc(C)cc2C)c(C)c1,valid
COP(=S)(OC)Oc1nc(Cl)c(Cl)cc1Cl,test
CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],training
c1ccc(Nc2cccc3ccccc23)cc1,training
CC(C)c1ccc2ccccc2c1C(C)C,training
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,training
O=[N+]([O-])c1ccc(Oc2c(Cl)cc(Cl)cc2Cl)cc1,test
C/C(=C\C(C)C)CC(C)C,training
CC(=CC(C)(C)C)CC(C)(C)C,training
CC(=CC(C)C)CC(C)C,training
CC1(C)[C@H](/C=C(\Cl)C(F)(F)F)[C@@H]1C(=O)O[C@H](C#N)c1cccc(Oc2ccccc2)c1,training
CCCCCCC1CCCCC1,test
CC(C)CC1CCCCC1,training
Clc1ccc2c(c1)Oc1cc(Cl)c(Cl)c(Cl)c1O2,valid
C1CCC2CCCCC2C1,training
Brc1ccc(Br)c(Br)c1,training
CCCCC(C)C(C)C,test
CCCCCCC(CC)CC,training
CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,training
O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(OC(F)(F)C(F)OC(F)(F)F)c(Cl)c1,training
CC(C)(C)c1cc(-n2nc3ccc(Cl)cc3n2)c(O)c(C(C)(C)C)c1,training
Cc1ccc2c(c1)CCCC2(C)C,test
OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,training
CCCC(C)CC(C)C,training
CCCCCCCC(C)C(C)(C)C,training
COc1c(Cl)cc(Cl)c(Cl)c1Cl,valid
Nc1ccc(Cc2ccc(N)c(Cl)c2Cl)c(Cl)c1Cl,test
CC1CC(C)CC(C)C1,training
CC(C)CC1CC(C)CCC1C,training
ClC(COCC(Cl)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,training
CC(C)=CC(C)(C)CC(C)(C)C,training
Clc1c(Cl)c(Cl)c2ccccc2c1Cl,test
C1C2CC3CC1CC(C2)C3,training
Cc1c(Cl)c(Cl)c(C)c(Cl)c1Cl,training
Cc1cccc(C(C)c2ccccc2)c1C,training
FC(F)(F)c1ccc(Cl)cc1Cl,training
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,test
C=CCCCCCCCCCC,training
Clc1c(Cl)c(Cl)c2c(c1Cl)Oc1ccccc1O2,valid
CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,training
Clc1ccc2c(c1)oc1cc(Cl)c(Cl)c(Cl)c12,training
COC(=O)c1c(Cl)c(Cl)c(C(=O)OC)c(Cl)c1Cl,test
COC(F)(C(F)(F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F,training
COc1cc(Oc2ccc(Cl)cc2Cl)ccc1[N+](=O)[O-],training
C=CCC=CCC=CCC=CC,training
CC(C)C,training
Clc1cc(Cl)cc(-c2ccccc2)c1,test
C=CCCC(CC)CCCC,training
Clc1cc(Cl)c2c(c1)Oc1c(Cl)cc(Cl)cc1O2,training
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,training
CC(C)(c1ccccc1)c1ccccc1OP(=O)(Oc1ccccc1)Oc1ccccc1,valid
CC(C)c1cc(OP(=O)(Oc2ccccc2)Oc2ccccc2)cc(-c2ccccc2)c1,test
Cc1cc2c(cc1Nc1ccccc1)C1(OC(=O)c3ccccc31)c1ccc(NCC3CCCCC3)cc1O2,training
Cc1cc2c(cc1Nc1ccccc1)C1(OC(=O)c3ccccc31)c1ccc(N(C)C3CCCCC3)cc1O2,training
CCOc1cc(C(C)(C)C)ccc1C1COC(c2c(F)cccc2F)=N1,training
COP(=S)(Oc1cc(Cl)c(Br)cc1Cl)c1ccccc1,training
Nc1c([N+](=O)[O-])ccc(Oc2ccccc2)c1Cl,test
CC1(c2ccc(Oc3ccccc3)cc2)OC(=O)N(Nc2ccccc2)C1=O,training
Cc1c(F)c(F)c(COC(=O)[C@@H]2[C@@H](/C=C(/Cl)C(F)(F)F)C2(C)C)c(F)c1F,training
Cc1c(F)c(F)c(COC(=O)C2C(C=C(Cl)C(F)(F)F)C2(C)C)c(F)c1F,training
Cc1ccc2c(ccc3ccccc32)c1,training
Clc1cc2ccccc2c2ccccc12,test
Clc1ccc(Cl)c(Cl)c1Cl,training
Brc1cc(Br)c(Br)cc1Br,valid
COc1cc(Cl)c(Cl)c(Cl)c1Cl,training
COc1cc(Cl)c(Cl)c(Cl)c1OC,training
COc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,test
CC(C)C1CCC(C(C)C)CC1,training
CCC1CCCCC1,training
c1ccc(-c2cccc3ccccc23)cc1,training
Clc1cc(Cl)c(Oc2ccccc2)cc1Cl,training
Clc1cc2c(c(Cl)c1Cl)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1O2,test
Clc1cc2c(oc3c(Cl)c(Cl)c(Cl)c(Cl)c32)c(Cl)c1Cl,training
CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(OC(F)F)cc1,training
C=C(CC(C)(C)c1ccccc1)c1ccccc1,training
c1csc(-c2cccs2)c1,valid
CC(C)=CC1C(C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,test
Clc1ccc(-c2ccccc2)c(Cl)c1,training
CCc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,training
Clc1cc2c(oc3c(Cl)c(Cl)ccc32)c(Cl)c1Cl,training
CC(C)(C)OOC(C)(C)CCC(C)(C)OOC(C)(C)C,training
CC(C)C1CCCC2CCCCC21,test
Clc1cc2c(c(Cl)c1Cl)Oc1cc(Cl)c(Cl)c(Cl)c1O2,training
Clc1cc2oc3cc(Cl)c(Cl)c(Cl)c3c2cc1Cl,training
CCCCCCc1ccc(-c2ccc(C#N)cc2)cc1,training
Clc1ccccc1-c1ccccc1Cl,training
Clc1ccccc1NNc1ccccc1Cl,test
CC(C)[C@H](C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(OC(F)F)cc1,training
CCOc1ccc(C(C)(C)COCc2cccc(Oc3ccccc3)c2)cc1,valid
O=[N+]([O-])c1ccc(Oc2ccc(Cl)cc2Cl)cc1,training
Clc1cc(Cl)c(Cl)cc1Cl,training
Clc1ccc(-c2c(Cl)cc(Cl)cc2Cl)c(Cl)c1,test
c1ccc2c(c1)Cc1ccccc1O2,training
COP(=S)(OC)Oc1cc(Cl)c(I)cc1Cl,training
Cc1c([N+](=O)[O-])c(C)c([N+](=O)[O-])c(C(C)(C)C)c1[N+](=O)[O-],training
CCc1ccc(-c2ccc(CC)cc2)cc1,training
Clc1ccc2c(ccc3ccccc32)c1,test
Clc1ccc2ccccc2c1,training
CC(C)(C)c1cc(-n2nc3ccccc3n2)c(O)c(C(C)(C)C)c1,training
C[C@H]1C[C@@H](C)CC(C)(C)C1,training
CC1CC(C)CC(C)(C)C1,valid
Clc1ccc(Cl)c2ccccc12,test
Clc1ccc2oc3ccc(Cl)cc3c2c1,training
BrC1CCC(Br)C(Br)CCC(Br)C(Br)CCC1Br,training
Clc1ccc(-c2ccccc2Cl)cc1,training
COc1c(Cl)c(Cl)cc(Cl)c1Cl,training
CC(C)(C)c1cc(N=Nc2ccccc2[N+](=O)[O-])c(O)c(C(C)(C)C)c1,test
CC(C)c1cc2ccccc2c(C(C)C)c1C(C)C,training
Fc1ccc(Oc2ccnc3cc(Cl)cc(Cl)c23)cc1,training
BrC1CCC(Br)C(Br)CCC1Br,training
CC(C)C(C)C(C)(C)c1ccc(OC(F)(F)C(F)F)cc1,training
CCC(CC)Nc1c([N+](=O)[O-])cc(C)c(C)c1[N+](=O)[O-],test
Brc1cc(Br)cc(Br)c1,training
CC(C)(C)c1cc(/N=N/c2ccccc2[N+](=O)[O-])c(O)c(C(C)(C)C)c1,valid
CC(C)c1cc(C(C)C)c2cccc(C(C)C)c2c1,training
Cc1cc(Cl)c(Cl)cc1Cl,training
ClC(Cl)=C(Cl)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,test
Clc1cc(Cl)c(-c2ccccc2Cl)c(Cl)c1,training
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,training
Brc1ccc(-c2ccc(Br)cc2)cc1,training
ClC1=C(Cl)C2(Cl)C3C4CC(C5OC45)C3C1(Cl)C2(Cl)Cl,training
Clc1cc2c(cc1Cl)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1O2,test
CC(C)CC(C)(c1ccc(OC(F)(F)C(F)F)cc1)c1ccc(OC(F)(F)C(F)F)cc1,training
CCc1cccc(-c2cccc(CC)c2)c1,training
CCc1cccc(-c2ccccc2)c1CC,training
ClC1=C(Cl)C2(Cl)C3C4C=CC(C4)C3C1(Cl)C2(Cl)Cl,valid
Clc1cc(Cl)c(Cl)c(Cl)c1Cl,test
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,training
Cc1c(COC(=O)C2C(/C=C(\Cl)C(F)(F)F)C2(C)C)cccc1-c1ccccc1,training
ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,training
Clc1ccc(Oc2ccc(Cl)cc2Cl)cc1,training
Clc1cccc2cccc(Cl)c12,test
OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C(Cl)(Cl)Cl,training
